161;2550.68;12.10;1903.22;small
161;2481.54;10.90;1896.91;small
162;3802.75;11.40;1186.22;big
162;3880.83;18.70;1220.58;big
163;1775.65;9.80;751.39;big
163;1834.11;9.70;812.83;big
163;1857.8;9.80;744.89;big
164;4610.29;10.20;1088.66;big
164;4651.0;11.15;1112.0;big
165;4423.19;17.30;1097.3;big
165;4560.14;9.80;1085.32;big
166;1485.0;9.50;1971.0;big
166;1525.0;9.50;1879.0;big
167;4940.55;16.60;592.59;big
167;5106.0;15.65;516.0;big
167;5027.0;12.98;555.0;big
168;3086.31;9.50;1356.67;small
169;2985.17;9.50;1331.4;big
170;1617.71;9.50;1363.35;big
170;1484.46;9.50;1291.75;big
171;444.40;9.50;1874.48;small
171;685.58;9.50;1794.99;small
172;273.0;9.50;695.0;big
172;439.0;9.50;729.0;big
173;2892.69;9.50;1679.54;small
173;2907.74;9.50;1626.31;small
174;2892.81;9.50;1816.48;small
174;2955.0;9.50;1921.0;small
175;660.0;9.50;714.0;big
175;892.0;9.50;737.0;big
176;113.0;9.50;1486.0;big
176;348.0;9.50;1427.0;big
177;5242.0;9.50;1357.0;big
177;5193.0;9.50;1184.0;big
178;5579.0;9.75;363.0;big
178;109.0;9.98;430.0;big
179;461.0;11.62;366.0;big
179;329.0;9.50;445.0;big
180;5594.0;9.50;947.0;big
180;129.0;9.50;868.0;big
181;3530.30;13.0;328.53;big
182;2729.67;16.70;1206.33;small
182;2601.42;10.10;1061.81;small
182;2673.98;15.90;1148.48;small
183;3108.0;10.60;823.0;big
184;3021.0;14.40;776.0;big
184;2969.0;12.78;675.0;big
185;3326.0;10.90;381.0;big
186;4784.0;13.80;1327.0;small
186;4804.0;12.10;1260.0;small
187;4435.0;9.70;596.0;small
187;4377.0;9.90;660.0;small
188;4400.0;10.7;704.0;small
188;4359.0;11.5;781.0;small
189;4308.0;11.65;1025.0;small
189;4305.0;10.63;933.0;small
190;3861.0;11.28;1093.0;big
190;3934.0;9.90;1175.0;big
191;3037.2;12.90;1900.40;small
191;3180.88;11.80;1979.31;small
192;3051.55;11.10;1826.92;big
192;3038.10;11.70;1771.90;big
193;4797.0;11.40;397.0;small
193;4887.0;10.20;433.0;small
194;5081.0;10.5;131.0;small
194;5078.0;10.30;308.0;small
195;4786.26;10.70;274.34;small
195;4930.0;10.0;279.0;small
196;3612.0;10.0;982.0;small
196;3466.0;11.88;1059.0;small
197;1742.22;10.70;1666.27;small
197;1662.24;10.30;1608.97;small
198;1494.0;10.70;1562.0;big
199;1138.0;12.40;1649.0;big
200;4361.26;21.0;1222.57;big
200;4259.58;21.70;1249.65;big
201;1679.80;20.80;636.83;small
201;1615.35;10.0;777.32;small
202;3201.84;9.50;1287.57;small
203;3640.27;9.50;1067.25;small
204;1097.29;11.30;1352.19;small
204;1183.64;12.90;1298.38;small
205;1334.88;9.90;1149.4;small
205;1398.11;10.10;1155.67;small
206;3093.32;9.70;1674.4;small
207;2977.70;9.50;1677.77;small
208;2788.0;9.70;1462.0;big
208;2807.0;10.0;1500.0;big
209;2728.0;12.10;1355.0;big
209;2684.0;14.0;1354.0;big
210;2703.0;11.15;1292.0;big
210;2758.0;11.93;1291.0;big
211;1485.0;10.40;1392.0;small
211;1394.0;10.30;1432.0;big
212;1284.56;10.60;1863.54;big
213;1811.0;9.70;1650.0;big
213;1774.0;9.80;1668.0;big
214;1465.0;12.5;1473.0;big
214;1538.0;11.25;1509.0;big
215;3099.11;13.10;313.21;big
216;3310.0;10.48;942.0;big
217;3414.86;10.20;676.1;big
217;3334.0;13.15;549.0;big
218;934.0;9.82;1488.0;big
218;1012.0;15.45;1562.0;small
219;1189.0;13.0;1439.0;big
219;1054.0;16.2;1461.0;small
220;1833.39;11.30;1790.24;big
220;1942.95;10.0;1705.41;big
220;1842.89;10.50;1855.51;big
221;1201.0;10.90;1809.0;big
222;1077.0;10.90;1980.0;big
222;914.0;10.85;1960.0;big
223;3231.0;12.10;285.0;big
223;3259.0;13.23;428.0;big
224;3056.0;14.3;450.0;big
225;2985.35;10.60;1178.63;small
225;3134.66;9.60;1153.58;small
225;3073.97;10.10;1148.60;small
226;2588.67;10.10;951.56;small
226;2621.38;11.80;841.38;big
227;3263.0;12.13;689.0;big
227;3244.62;12.30;599.57;big
227;3199.68;10.80;679.19;big
228;4494.0;13.0;849.0;big
228;4440.0;9.70;830.0;big
229;4361.0;9.70;924.0;big
229;4394.0;10.38;883.0;big
230;4025.0;10.20;816.0;big
230;4064.0;13.28;770.0;big
231;4119.0;14.0;976.0;big
231;4049.0;9.80;894.0;big
232;3378.4;11.70;1223.38;small
232;3359.0;9.50;1166.0;big
233;1646.0;10.62;1721.0;big
233;1644.0;9.50;1880.0;big
234;1408.0;10.50;1748.0;big
234;1521.0;11.30;1693.0;big
235;823.0;12.65;1880.0;big
235;899.0;14.75;1748.0;big
236;3556.51;11.0;948.93;big
236;3462.76;14.0;980.10;small
236;3499.2;16.30;899.60;small
236;3604.32;12.40;900.86;small
237;3416.7;12.10;1100.10;big
238;3675.2;9.80;995.11;big
239;3527.0;13.38;1285.0;big
239;3602.0;15.32;1257.0;big
240;3655.0;13.40;1126.0;big
240;3554.0;11.28;1203.0;big
241;3658.0;12.23;1223.0;big
241;3722.0;12.43;1250.0;big
242;4784.0;12.43;1467.0;big
242;4693.0;11.45;1509.0;big
243;4784.0;11.88;1380.0;big
243;4857.0;12.30;1419.0;big
244;4572.0;13.65;1345.0;big
244;4621.0;12.57;1407.0;big
245;4560.0;14.48;1294.0;big
245;4510.0;13.55;1258.0;big
246;4553.0;9.70;1153.0;big
246;4484.0;11.28;1167.0;big
247;4593.0;11.25;1214.0;big
247;4662.0;9.73;1176.0;big
248;4577.0;9.82;1032.0;big
248;4508.0;9.95;1019.0;big
249;4370.0;14.65;1072.0;big
249;4411.0;13.53;1032.0;big
250;4306.0;20.83;1145.0;big
250;4403.0;20.40;1170.0;big
251;4012.0;21.5;1219.0;big
251;3986.0;19.65;1234.0;big
252;4225.0;13.25;1392.0;big
252;4128.0;10.65;1408.0;big
253;4004.0;10.45;1017.0;big
253;4081.0;10.30;1002.0;big
254;3922.0;10.5;1023.0;big
254;3969.0;10.62;1082.0;big
255;4804.0;10.78;1593.0;big
255;4905.0;12.60;1552.0;big
256;4606.0;11.70;1619.0;big
256;4493.0;16.18;1544.0;big
257;5458.13;9.90;1983.69;big
257;5310.0;10.40;1673.0;big
258;4919.0;11.82;1670.0;big
258;5195.0;11.75;1784.0;big
259;5156.0;9.80;1879.0;big
259;4830.0;12.85;1890.0;big
260;4767.0;12.10;1733.0;big
260;4683.0;10.70;1904.0;big
261;4180.0;11.10;1600.0;big
261;4100.0;9.93;1574.0;big
262;4326.0;11.20;1738.0;big
262;4229.0;10.40;1671.0;big
263;3857.0;10.5;1886.0;big
263;4027.0;9.70;1854.0;big
264;3585.0;10.40;1801.0;big
264;3717.0;9.70;1873.0;big
265;3333.0;9.80;1781.0;big
265;3317.0;9.80;1847.0;big
266;4251.0;13.3;1483.0;big
266;4322.0;13.95;1549.0;big
267;3682.0;9.80;1382.0;big
267;3762.0;9.80;1302.0;big
268;4038.0;10.70;1434.0;big
268;3976.0;12.25;1362.0;big
269;3898.0;17.2;1298.0;big
269;3837.0;11.55;1322.0;big
270;3847.0;10.60;1390.0;big
270;3722.0;9.85;1491.0;big
271;3217.0;13.10;485.0;big
271;3165.0;11.18;562.0;big
272;3059.0;11.12;582.0;big
272;3119.0;11.0;664.0;big
273;3447.0;10.95;846.0;big
273;3410.0;13.80;890.0;big
274;3539.0;11.10;797.0;big
274;3491.0;10.98;713.0;big
275;2949.0;10.25;1646.0;big
275;2988.55;9.70;1631.73;big
276;3128.0;11.68;1907.0;big
276;3092.0;10.98;1863.0;big
277;3221.0;10.40;1866.0;big
277;3234.0;10.90;1946.0;big
278;3171.0;9.80;1808.0;big
278;3182.0;9.50;1759.0;big
278;3120.28;10.0;1739.81;small
279;3125.0;9.50;1776.0;big
279;3168.0;9.50;1858.0;big
280;1891.93;9.80;926.37;big
281;1881.76;10.40;465.83;big
282;1920.78;10.10;343.22;big
282;1996.10;12.60;422.9;big
283;1738.58;13.10;200.33;big
283;1727.48;10.80;105.68;big
284;1727.60;20.50;332.23;big
284;1734.64;19.90;454.37;big
285;2019.1;10.40;802.24;big
285;2053.75;10.20;687.18;big
286;2225.82;11.10;747.41;small
286;2139.6;10.70;704.83;big
287;1781.94;19.0;575.48;big
288;1965.42;10.90;628.8;big
